,1. open,2. high,3. low,4. close,5. volume
2022-10-19,2.8400,2.9799,2.7700,2.7900,68017
2022-10-18,3.0300,3.0900,2.8800,2.9400,179872
2022-10-17,2.8600,2.9299,2.8000,2.8800,83552
2022-10-14,3.0100,3.0200,2.7200,2.7600,92469
2022-10-13,2.7600,3.1200,2.7600,3.0500,178928
2022-10-12,2.8903,2.9800,2.7600,2.8800,130949
2022-10-11,2.8600,3.0700,2.8300,2.9300,79827
2022-10-10,2.8600,2.9405,2.7700,2.8200,64048
2022-10-07,3.0000,3.0700,2.8100,2.8100,95477
2022-10-06,3.2600,3.2700,3.0250,3.0400,208795
2022-10-05,3.1800,3.2893,3.1100,3.2100,69224
2022-10-04,3.0600,3.2994,2.9000,3.2500,205431
2022-10-03,3.1200,3.1599,2.8500,2.9600,193765
2022-09-30,3.1200,3.3197,3.0700,3.2400,247324
2022-09-29,3.1400,3.2500,2.9500,3.1500,229954
2022-09-28,2.8900,3.1500,2.7900,3.1000,177218
2022-09-27,2.8200,3.0399,2.7600,2.9000,204619
2022-09-26,2.5600,2.9400,2.5300,2.7600,317308
2022-09-23,2.5600,2.6800,2.5300,2.5800,214590
2022-09-22,2.8200,2.9899,2.6000,2.6500,250486
2022-09-21,3.1100,3.1782,2.8600,2.8600,297045
2022-09-20,3.1600,3.3289,3.1100,3.1600,157249
2022-09-19,3.2400,3.3100,3.1000,3.2300,191727
2022-09-16,3.6700,3.6999,3.2700,3.3200,550801
2022-09-15,3.9000,3.9700,3.6100,3.7200,569047
2022-09-14,4.1000,4.2800,3.7900,3.9800,550204
2022-09-13,4.3500,4.4800,4.0100,4.1000,490744
2022-09-12,4.3650,4.5798,4.2400,4.4400,717091
2022-09-09,3.8900,4.3800,3.8700,4.3400,1268046
2022-09-08,3.6300,3.8034,3.5300,3.7300,478767
2022-09-07,3.6500,3.8662,3.6500,3.6700,349416
2022-09-06,3.5600,3.9699,3.5000,3.7600,709876
2022-09-02,4.3100,4.8200,3.6400,3.7000,2752513
2022-09-01,4.2600,4.7500,3.9099,4.4200,2008863
